knee_angle,hip_angle,knee_to_ankle_distance,hip_to_floor_distance,hip_rel_x,hip_rel_y,knee_rel_x,knee_rel_y,ankle_rel_x,ankle_rel_y,thigh_to_floor_angle,thigh_to_floor_angle_smooth,thigh_angle_change,angle_change,descent_score,depth_score,ascent_score,repetition
165.02846987967462,163.27005095152248,0.23566062697551754,0.47553324699401855,0.01322723925113678,0.44904839992523193,-0.01748889684677124,0.23487260937690735,0.0,0.0,10.381515498540352,8.179902852256927,1.4150265498531667,-1.4150265498531667,89.65517241379311,60.0,77.41935483870968,2
163.1762720240658,161.3971427689297,0.23421336184995356,0.4729551076889038,0.017251014709472656,0.4463040828704834,-0.018587037920951843,0.23434628546237946,0.0,0.0,11.740365536505664,9.607684109142959,1.3588500379653112,-1.3588500379653112,89.65517241379311,60.0,77.41935483870968,2
160.95675449866917,159.53823425910164,0.23424091485377968,0.4687653183937073,0.02083262801170349,0.4437127858400345,-0.020271003246307373,0.23395338654518127,0.0,0.0,13.273611535989517,11.09049537993068,1.533245999483853,-1.533245999483853,89.65517241379311,60.0,77.41935483870968,2
157.51222308778208,157.02573333308348,0.2322553761274979,0.4584689736366272,0.02527768909931183,0.43751291930675507,-0.024601370096206665,0.2321360856294632,0.0,0.0,15.48573124232432,13.666723232927414,1.3185466254341662,-2.2121197063348035,89.65517241379311,60.0,77.41935483870968,2
155.71041421922888,155.31112833642354,0.23135829877102018,0.454617977142334,0.026958033442497253,0.4334297329187393,-0.026932314038276672,0.23116180300712585,0.0,0.0,16.820071768245015,14.936649790862251,1.3343405259206946,-1.3343405259206946,89.65517241379311,60.0,77.41935483870968,2
150.97162994485132,150.78285454893674,0.22533548269749676,0.4385169744491577,0.031951919198036194,0.4193015843629837,-0.03202906250953674,0.22582118213176727,0.0,0.0,20.269733436785728,18.312302434907608,1.743009682059352,-3.4496616685407133,89.65517241379311,60.0,77.41935483870968,2
146.5727927133834,144.97739723234625,0.22131475623839741,0.42387473583221436,0.03676737844944,0.40093307197093964,-0.03626628220081329,0.21913255751132965,0.0,0.0,23.59061869458705,21.910623254666127,1.298725550934762,-3.320885257801322,89.65517241379311,60.0,77.41935483870968,2
144.49964620777644,142.70838483609725,0.2207291639109163,0.4176449179649353,0.037833839654922485,0.3943963944911957,-0.03754305839538574,0.21775080263614655,0.0,0.0,25.212856610970306,23.146404048212272,1.6222379163832557,-1.6222379163832557,89.65517241379311,60.0,77.41935483870968,2
138.59711334931478,136.57711440723858,0.2171136231929536,0.3942263126373291,0.041792213916778564,0.37621474266052246,-0.04286891222000122,0.2149660736322403,0.0,0.0,29.27244271993394,27.70322170823011,1.3248135033164203,-4.059586108963636,89.65517241379311,60.0,77.41935483870968,2
127.5249316382214,127.8675014600983,0.20123972487495725,0.3655397891998291,0.04379834234714508,0.3496547341346741,-0.053799644112586975,0.19874495267868042,0.0,0.0,35.32839111377817,32.90397357767045,2.1198286878533494,-6.055948393844226,89.65517241379311,60.0,77.41935483870968,2
